6461|32787|-1
1299|32787|-1
2914|32787|-1
3491|32787|-1
6453|32787|-1
6762|32787|-1
33891|32787|-1
9498|32787|-1
4826|32787|-1
3356|5398|-1
3257|5398|-1
6762|5398|-1
9002|5398|-1
6461|1103|-1
3257|1103|-1
1299|20766|-1
29075|20766|-1
174|13335|-1
3356|13335|-1
1299|13335|-1
3257|13335|-1
2914|13335|-1
6453|13335|-1
6762|13335|-1
5511|13335|-1
12956|13335|-1
37468|13335|-1
3216|13335|-1
20764|13335|-1
12389|13335|-1
9498|13335|-1
37100|13335|-1
4826|13335|-1
25091|8298|-1
34549|8298|-1
174|4657|-1
3356|4657|-1
1299|4657|-1
1239|4657|-1
2914|4657|-1
6453|4657|-1
3320|35710|-1
174|1764|-1
3356|1764|-1
1299|1764|-1
3257|1764|-1
2914|1764|-1
174|16735|-1
3356|16735|-1
6762|16735|-1
3356|3549|-1
174|12741|-1
3356|12741|-1
174|1836|-1
3356|1836|-1
5511|1836|-1
3356|41095|-1
3491|41095|-1
174|9304|-1
1239|9304|-1
3257|9304|-1
2914|9304|-1
6453|9304|-1
6762|9304|-1
5511|9304|-1
9002|9304|-1
9498|9304|-1
32787|9304|-1
1299|13030|-1
3491|13030|-1
6453|4755|-1
174|20473|-1
3356|20473|-1
1299|20473|-1
3257|20473|-1
2914|20473|-1
3491|20473|-1
6762|20473|-1
9498|20473|-1
4826|20473|-1
13335|20473|-1
4755|20473|-1
3356|328832|-1
174|15576|-1
3356|15576|-1
1299|15576|-1
3257|15576|-1
8220|15576|-1
29075|15576|-1
174|13194|-1
3356|13194|-1
3257|13194|-1
6453|13194|-1
5511|13194|-1
9002|13194|-1
3356|7575|-1
6461|7575|-1
2914|7575|-1
3356|2119|-1
1299|2119|-1
174|200780|-1
1299|200780|-1
3257|200780|-1
1299|28716|-1
2914|28716|-1
6453|28716|-1
6762|28716|-1
3356|4637|-1
6461|4637|-1
1299|4637|-1
3257|4637|-1
5511|4637|-1
3356|15605|-1
6762|15605|-1
41327|15605|-1
174|7713|-1
1299|7713|-1
1239|7713|-1
6453|7713|-1
6762|7713|-1
1299|24724|-1
6453|24724|-1
1299|47147|-1
2914|47147|-1
3320|47147|-1
9002|47147|-1
174|13786|-1
2914|13786|-1
12956|13786|-1
7195|13786|-1
174|137409|-1
6461|137409|-1
6939|137409|-1
4637|137409|-1
1299|9049|-1
9002|9049|-1
20485|9049|-1
12389|9049|-1
174|4230|-1
3356|4230|-1
1299|4230|-1
3257|4230|-1
701|4230|-1
6453|4230|-1
6762|4230|-1
174|23764|-1
3356|23764|-1
1299|23764|-1
3257|23764|-1
2914|23764|-1
3491|23764|-1
3320|23764|-1
6453|23764|-1
6939|23764|-1
37100|23764|-1
3356|30844|-1
2914|30844|-1
3491|30844|-1
6453|30844|-1
6762|30844|-1
5511|30844|-1
174|60068|-1
1299|60068|-1
3257|60068|-1
2914|60068|-1
3491|60068|-1
6453|60068|-1
6762|60068|-1
6830|60068|-1
5511|60068|-1
12956|60068|-1
7195|60068|-1
33891|60068|-1
37468|60068|-1
12389|60068|-1
37100|60068|-1
13335|60068|-1
4637|60068|-1
174|58453|-1
3356|58453|-1
1299|58453|-1
3257|58453|-1
2914|58453|-1
701|58453|-1
174|4766|-1
3356|4766|-1
1299|4766|-1
1239|4766|-1
701|4766|-1
6939|4766|-1
3356|8560|-1
1299|8560|-1
174|8966|-1
3356|8966|-1
1299|8966|-1
3257|8966|-1
2914|8966|-1
6762|8966|-1
5511|8966|-1
50629|205112|-1
13030|205112|-1
3257|28917|-1
174|9318|-1
1299|9318|-1
1239|9318|-1
2914|9318|-1
701|9318|-1
3491|9318|-1
1299|22773|-1
3257|22773|-1
174|14840|-1
3356|14840|-1
1299|14840|-1
6762|14840|-1
174|35320|-1
3356|35320|-1
1299|35320|-1
174|4764|-1
1299|4764|-1
2914|4764|-1
6939|4764|-1
6762|50509|-1
6939|50509|-1
12389|50509|-1
174|8708|-1
3356|8708|-1
1299|8708|-1
174|20940|-1
3356|20940|-1
6461|20940|-1
1299|20940|-1
7018|20940|-1
3257|20940|-1
2914|20940|-1
209|20940|-1
3491|20940|-1
6453|20940|-1
6762|20940|-1
6830|20940|-1
12956|20940|-1
15830|20940|-1
9002|20940|-1
33891|20940|-1
52320|20940|-1
3216|20940|-1
20485|20940|-1
12389|20940|-1
9498|20940|-1
37100|20940|-1
4826|20940|-1
8359|20940|-1
32787|20940|-1
16735|20940|-1
4755|20940|-1
4637|20940|-1
7713|20940|-1
60068|20940|-1
4766|20940|-1
8966|20940|-1
9318|20940|-1
22773|20940|-1
14840|20940|-1
3356|3223|-1
1299|3223|-1
2914|3223|-1
3491|3223|-1
6762|3223|-1
12956|3223|-1
174|58717|-1
2914|58717|-1
6453|58717|-1
6762|58717|-1
6939|58717|-1
9498|58717|-1
58453|58717|-1
3223|58717|-1
174|36236|-1
3356|36236|-1
3257|36236|-1
2914|36236|-1
3491|36236|-1
6762|36236|-1
6939|36236|-1
24482|36236|-1
37100|36236|-1
4755|36236|-1
3356|20804|-1
1299|20804|-1
2914|20804|-1
174|28329|-1
3356|28329|-1
6453|28329|-1
37468|28329|-1
13786|28329|-1
174|19551|-1
3356|19551|-1
1299|19551|-1
3257|19551|-1
2914|19551|-1
3491|19551|-1
6762|19551|-1
5511|19551|-1
12956|19551|-1
9002|19551|-1
5713|19551|-1
9498|19551|-1
37662|19551|-1
3549|19551|-1
4755|19551|-1
4637|19551|-1
7713|19551|-1
30844|19551|-1
1299|2603|-1
174|61568|-1
1299|61568|-1
6762|61568|-1
6939|61568|-1
264409|61568|-1
37468|61568|-1
3257|13237|-1
2914|13237|-1
174|3326|-1
1299|3326|-1
9002|3326|-1
174|8881|-1
3356|8881|-1
1299|8881|-1
3320|8881|-1
6453|8881|-1
174|262589|-1
3356|262589|-1
1239|262589|-1
3491|262589|-1
6453|262589|-1
6762|262589|-1
12956|262589|-1
264409|262589|-1
6461|12859|-1
1299|12859|-1
2914|12859|-1
174|3786|-1
3356|3786|-1
1239|3786|-1
2914|3786|-1
3491|3786|-1
6453|3786|-1
4637|3786|-1
1299|42708|-1
2914|9930|-1
6453|9930|-1
6939|9930|-1
3257|22356|-1
3491|22356|-1
262589|22356|-1
3356|61832|-1
12956|61832|-1
264409|61832|-1
37468|61832|-1
52320|61832|-1
4230|61832|-1
174|9009|-1
3356|9009|-1
1299|9009|-1
3257|9009|-1
2914|9009|-1
3491|9009|-1
6762|9009|-1
5511|9009|-1
4637|9009|-1
3356|30781|-1
1299|30781|-1
2914|30781|-1
5511|30781|-1
174|35598|-1
1299|35598|-1
6939|35598|-1
3216|35598|-1
31133|35598|-1
12389|35598|-1
174|49102|-1
9002|49102|-1
3356|7029|-1
6461|7029|-1
1299|7029|-1
6453|7029|-1
3356|20115|-1
1299|20115|-1
3257|20115|-1
6939|20115|-1
3356|62240|-1
1299|62240|-1
3257|62240|-1
6762|62240|-1
1299|201053|-1
174|20495|-1
174|7545|-1
1299|7545|-1
6453|7545|-1
6939|7545|-1
35280|7545|-1
174|53062|-1
3356|53062|-1
6762|53062|-1
7195|53062|-1
37468|53062|-1
52320|53062|-1
16735|53062|-1
14840|53062|-1
262589|53062|-1
4637|1221|-1
174|29119|-1
3356|29119|-1
1299|29119|-1
3257|29119|-1
2914|29119|-1
6453|29119|-1
5511|29119|-1
23764|29119|-1
174|267613|-1
3356|267613|-1
1299|267613|-1
52320|267613|-1
174|32934|-1
3356|32934|-1
1299|32934|-1
3257|32934|-1
2914|32934|-1
3491|32934|-1
6453|32934|-1
6461|7473|-1
1299|7473|-1
6453|7473|-1
174|21859|-1
3356|21859|-1
1299|21859|-1
3257|21859|-1
2914|21859|-1
3491|21859|-1
6453|21859|-1
6762|21859|-1
5511|21859|-1
12956|21859|-1
9002|21859|-1
7195|21859|-1
3216|21859|-1
20764|21859|-1
12389|21859|-1
9498|21859|-1
6774|21859|-1
4755|21859|-1
7713|21859|-1
4766|21859|-1
8966|21859|-1
9318|21859|-1
58717|21859|-1
1221|21859|-1
7473|21859|-1
174|37271|-1
3356|37271|-1
3257|37271|-1
2914|37271|-1
6453|37271|-1
1299|12912|-1
3320|12912|-1
3356|9050|-1
1299|9050|-1
3257|9050|-1
6762|9050|-1
1299|136106|-1
6939|136106|-1
7473|136106|-1
174|1680|-1
3356|1680|-1
1299|1680|-1
2914|1680|-1
6453|1680|-1
6762|1680|-1
12956|10429|-1
22356|10429|-1
174|8551|-1
3356|8551|-1
3257|8551|-1
6453|8551|-1
6762|8551|-1
6939|8551|-1
174|199524|-1
3356|199524|-1
1299|199524|-1
3257|199524|-1
2914|199524|-1
3491|199524|-1
6453|199524|-1
6762|199524|-1
6830|199524|-1
5511|199524|-1
12956|199524|-1
6939|199524|-1
8220|199524|-1
60171|199524|-1
37100|199524|-1
3549|199524|-1
4637|199524|-1
58453|199524|-1
8966|199524|-1
58717|199524|-1
1221|199524|-1
7473|199524|-1
8551|199524|-1
174|2497|-1
3356|2497|-1
2914|2497|-1
701|2497|-1
5511|2497|-1
174|52468|-1
1299|52468|-1
1239|52468|-1
3491|52468|-1
6762|52468|-1
5511|52468|-1
12956|52468|-1
52320|52468|-1
3549|52468|-1
22356|52468|-1
10429|52468|-1
3356|31027|-1
1299|31027|-1
12552|31027|-1
1299|29535|-1
5511|29535|-1
6939|29535|-1
174|1820|-1
3257|1820|-1
8359|1820|-1
3356|10310|-1
1299|10310|-1
3491|10310|-1
6762|10310|-1
3549|10310|-1
4755|10310|-1
4637|10310|-1
1299|151062|-1
3356|396998|-1
1299|396998|-1
3257|396998|-1
2914|396998|-1
3491|396998|-1
9002|396998|-1
12389|396998|-1
31027|396998|-1
174|35297|-1
3356|35297|-1
1299|35297|-1
6939|35297|-1
174|4775|-1
3356|4775|-1
1299|4775|-1
7018|4775|-1
1239|4775|-1
2914|4775|-1
701|4775|-1
3491|4775|-1
6453|4775|-1
6939|4775|-1
3549|4775|-1
9304|4775|-1
4637|4775|-1
4766|4775|-1
7473|4775|-1
174|3741|-1
3356|3741|-1
2914|3741|-1
6453|3741|-1
5511|3741|-1
3356|50607|-1
1299|50607|-1
3257|50607|-1
6830|50607|-1
6939|50607|-1
201053|50607|-1
3356|15169|-1
6453|15169|-1
174|9145|-1
3356|9145|-1
1299|9145|-1
174|29838|-1
1299|29838|-1
2914|29838|-1
3356|2516|-1
1299|2516|-1
3257|2516|-1
2914|2516|-1
701|2516|-1
32787|2516|-1
174|17557|-1
3356|17557|-1
1299|17557|-1
2914|17557|-1
6762|17557|-1
6939|17557|-1
8966|17557|-1
7473|17557|-1
174|4800|-1
1299|4800|-1
2914|4800|-1
6453|4800|-1
5511|4800|-1
6939|4800|-1
7473|4800|-1
3491|45899|-1
6453|45899|-1
6774|45899|-1
58453|45899|-1
7473|45899|-1
1299|29076|-1
3216|29076|-1
12389|29076|-1
8359|29076|-1
2914|4844|-1
7473|4844|-1
174|49544|-1
3356|49544|-1
1299|49544|-1
2914|49544|-1
3491|49544|-1
6453|49544|-1
174|9505|-1
3356|9505|-1
1299|9505|-1
2914|9505|-1
6939|9505|-1
3356|42|-1
1299|42|-1
2914|42|-1
31027|42|-1
1299|4761|-1
3491|4761|-1
6453|4761|-1
9002|4761|-1
4657|4761|-1
7473|4761|-1
3356|8717|-1
1299|8717|-1
2914|8717|-1
6762|8717|-1
9002|8717|-1
8447|8717|-1
3223|8717|-1
174|6327|-1
3356|6327|-1
1299|6327|-1
3257|6327|-1
6453|6327|-1
3356|34224|-1
3257|34224|-1
6453|34224|-1
6762|34224|-1
3223|34224|-1
1820|34224|-1
396998|34224|-1
3356|8455|-1
1299|8455|-1
2914|8455|-1
174|28283|-1
3356|28283|-1
6762|28283|-1
20473|28283|-1
4230|28283|-1
10429|28283|-1
3356|714|-1
1299|714|-1
7018|714|-1
701|714|-1
3491|714|-1
6453|714|-1
12956|714|-1
9498|714|-1
4755|714|-1
4637|714|-1
30844|714|-1
8551|714|-1
2516|714|-1
174|57344|-1
3356|57344|-1
1299|57344|-1
3257|57344|-1
2914|57344|-1
3491|57344|-1
6453|57344|-1
6762|57344|-1
6830|57344|-1
5511|57344|-1
12956|57344|-1
9002|57344|-1
3356|4134|-1
701|4134|-1
174|33438|-1
3356|33438|-1
1299|33438|-1
7018|33438|-1
3257|33438|-1
2914|33438|-1
3320|33438|-1
6453|33438|-1
6762|33438|-1
5511|33438|-1
12956|33438|-1
37100|33438|-1
4755|33438|-1
9318|33438|-1
22773|33438|-1
1221|33438|-1
7473|33438|-1
37271|33438|-1
174|23106|-1
3356|23106|-1
52320|23106|-1
13786|23106|-1
10429|23106|-1
1299|8732|-1
6762|8732|-1
9049|8732|-1
3356|3255|-1
3257|3255|-1
6762|3255|-1
6939|3255|-1
174|7552|-1
1299|7552|-1
2914|7552|-1
3491|7552|-1
6453|7552|-1
4637|7552|-1
7473|7552|-1
174|263903|-1
3356|263903|-1
264409|263903|-1
10429|263903|-1
174|16509|-1
3356|16509|-1
1299|16509|-1
3257|16509|-1
2914|16509|-1
6453|16509|-1
6762|16509|-1
4755|16509|-1
4637|16509|-1
1221|16509|-1
1299|5617|-1
5511|5617|-1
3356|6663|-1
1299|6663|-1
3257|6663|-1
2914|6663|-1
5511|6663|-1
3223|6663|-1
3356|7474|-1
1221|7474|-1
7473|7474|-1
60171|328112|-1
37100|328112|-1
37271|328112|-1
174|64073|-1
174|23473|-1
1299|23473|-1
2914|23473|-1
6762|23473|-1
6939|23473|-1
1299|29226|-1
9002|29226|-1
3216|29226|-1
20485|29226|-1
12389|29226|-1
35598|29226|-1
29076|29226|-1
3356|9121|-1
1299|9121|-1
2914|9121|-1
3320|9121|-1
3356|12874|-1
1299|12874|-1
6762|12874|-1
3303|12874|-1
3356|2906|-1
3356|1273|-1
1299|1273|-1
3257|1273|-1
174|15412|-1
1299|15412|-1
2914|15412|-1
6762|15412|-1
9498|15412|-1
3356|36351|-1
6461|36351|-1
1299|36351|-1
7018|36351|-1
2914|36351|-1
3491|36351|-1
6453|36351|-1
6762|36351|-1
12956|36351|-1
9498|36351|-1
32787|36351|-1
13335|36351|-1
4755|36351|-1
4637|36351|-1
1221|36351|-1
3356|577|-1
1299|577|-1
1239|577|-1
3257|577|-1
6453|577|-1
174|55685|-1
3356|55685|-1
1299|55685|-1
2914|55685|-1
6939|55685|-1
9002|55685|-1
41095|55685|-1
7713|55685|-1
7473|55685|-1
15412|55685|-1
174|8075|-1
3356|8075|-1
1299|8075|-1
3257|8075|-1
3491|8075|-1
4826|8075|-1
4755|8075|-1
4766|8075|-1
174|16276|-1
3356|16276|-1
1299|16276|-1
2914|16276|-1
6453|16276|-1
6762|16276|-1
5511|16276|-1
4755|16276|-1
4637|16276|-1
174|39386|-1
3356|39386|-1
1299|39386|-1
2914|39386|-1
6762|39386|-1
5511|39386|-1
1299|8315|-1
6830|8315|-1
6774|8315|-1
3356|8400|-1
1299|8400|-1
6453|8400|-1
9002|8400|-1
174|53013|-1
3356|53013|-1
6453|53013|-1
6762|53013|-1
3549|53013|-1
174|23947|-1
3257|23947|-1
6939|23947|-1
7473|23947|-1
174|31042|-1
3356|31042|-1
1299|31042|-1
3257|31042|-1
174|58715|-1
2914|58715|-1
6453|58715|-1
6939|58715|-1
9498|58715|-1
3223|58715|-1
3356|29396|-1
3257|29396|-1
3356|18403|-1
1299|18403|-1
2914|18403|-1
3491|18403|-1
6453|18403|-1
5511|18403|-1
4637|18403|-1
58453|18403|-1
7473|18403|-1
7552|18403|-1
174|1257|-1
3257|1257|-1
3356|62081|-1
1299|62081|-1
3257|62081|-1
6762|62081|-1
6830|62081|-1
6939|62081|-1
9002|62081|-1
3356|7342|-1
1299|7342|-1
2914|7342|-1
3491|7342|-1
174|12578|-1
3356|12578|-1
1299|12578|-1
3257|12578|-1
3356|6079|-1
1299|6079|-1
3257|6079|-1
3356|5606|-1
1299|5606|-1
3257|5606|-1
6762|5606|-1
1299|54825|-1
3257|54825|-1
6453|54825|-1
12956|54825|-1
15830|54825|-1
4826|54825|-1
4637|54825|-1
2497|54825|-1
7474|54825|-1
7018|2686|-1
1299|8953|-1
6762|8953|-1
5511|8953|-1
174|34309|-1
1299|34309|-1
3320|34309|-1
9002|34309|-1
7473|34309|-1
174|7049|-1
3356|7049|-1
1299|2854|-1
5511|2854|-1
9002|2854|-1
20764|2854|-1
20485|2854|-1
31133|2854|-1
12389|2854|-1
8359|2854|-1
174|56630|-1
3356|56630|-1
1299|56630|-1
3257|56630|-1
2914|56630|-1
6453|56630|-1
6762|56630|-1
3216|56630|-1
31133|56630|-1
3223|56630|-1
174|263444|-1
3356|263444|-1
6762|263444|-1
52320|263444|-1
22356|263444|-1
10429|263444|-1
3356|34984|-1
3257|34984|-1
3320|34984|-1
6453|34984|-1
6762|34984|-1
3356|8262|-1
3257|8262|-1
3223|8262|-1
174|45474|-1
6461|45474|-1
1299|45474|-1
3257|45474|-1
2914|45474|-1
3491|45474|-1
6453|45474|-1
4657|45474|-1
4637|45474|-1
2516|7660|-1
1299|15694|-1
6453|15694|-1
24724|15694|-1
3356|33491|-1
1299|38158|-1
2914|38158|-1
6453|38158|-1
7713|38158|-1
7473|38158|-1
4761|38158|-1
23947|38158|-1
174|14537|-1
3356|14537|-1
1299|14537|-1
2914|14537|-1
6453|14537|-1
3549|14537|-1
52468|14537|-1
174|22822|-1
3356|22822|-1
1299|22822|-1
7018|22822|-1
2914|22822|-1
3491|22822|-1
3320|22822|-1
6453|22822|-1
6762|22822|-1
5511|22822|-1
7195|22822|-1
4637|22822|-1
174|17639|-1
3356|17639|-1
1299|17639|-1
1239|17639|-1
701|17639|-1
3491|17639|-1
5511|17639|-1
6939|17639|-1
24482|17639|-1
9304|17639|-1
58453|17639|-1
7473|17639|-1
4775|17639|-1
15412|17639|-1
3356|39737|-1
1299|39737|-1
2914|39737|-1
174|4651|-1
1299|4651|-1
2914|4651|-1
3491|4651|-1
6453|4651|-1
6939|4651|-1
4637|4651|-1
4766|4651|-1
1273|4651|-1
174|9583|-1
1299|9583|-1
2914|9583|-1
3491|9583|-1
3320|9583|-1
6453|9583|-1
1828|9583|-1
9498|9583|-1
4755|9583|-1
7473|9583|-1
3356|5603|-1
1299|5603|-1
3320|5603|-1
6762|5603|-1
9002|5603|-1
174|39120|-1
3356|39120|-1
3257|39120|-1
174|33353|-1
3356|33353|-1
6461|33353|-1
1299|33353|-1
7018|33353|-1
2914|33353|-1
3491|33353|-1
3320|33353|-1
6453|33353|-1
6762|33353|-1
5511|33353|-1
1221|33353|-1
174|21574|-1
3356|21574|-1
6762|21574|-1
52320|21574|-1
174|9381|-1
2914|9381|-1
6453|9381|-1
5511|9381|-1
4766|9381|-1
7473|9381|-1
31027|9381|-1
3356|9299|-1
1299|9299|-1
1239|9299|-1
2914|9299|-1
701|9299|-1
3491|9299|-1
6453|9299|-1
6939|9299|-1
4775|9299|-1
1273|9299|-1
174|8529|-1
3320|8529|-1
6453|8529|-1
6939|8529|-1
4637|8529|-1
58453|8529|-1
174|15695|-1
3356|15695|-1
6461|15695|-1
1299|15695|-1
3257|15695|-1
2914|15695|-1
6453|15695|-1
6762|15695|-1
6830|15695|-1
12956|15695|-1
1828|15695|-1
8220|15695|-1
4826|15695|-1
8218|15695|-1
4657|15695|-1
12741|15695|-1
4637|15695|-1
13786|15695|-1
58453|15695|-1
37271|15695|-1
7474|15695|-1
174|4788|-1
1299|4788|-1
2914|4788|-1
6453|4788|-1
5511|4788|-1
6939|4788|-1
174|49367|-1
2914|49367|-1
6762|49367|-1
174|38193|-1
3356|38193|-1
3320|38193|-1
6762|38193|-1
8966|38193|-1
7473|38193|-1
8529|38193|-1
174|62955|-1
3356|62955|-1
1299|62955|-1
3257|62955|-1
2914|62955|-1
6762|7738|-1
52320|7738|-1
174|29049|-1
3356|29049|-1
1299|29049|-1
3257|29049|-1
6762|29049|-1
20764|29049|-1
20485|29049|-1
12389|29049|-1
1273|29049|-1
701|702|-1
174|53065|-1
3356|53065|-1
22356|53065|-1
3356|8866|-1
1299|8866|-1
6762|8866|-1
9002|8866|-1
1273|8866|-1
31042|8866|-1
1299|59796|-1
3491|59796|-1
9002|59796|-1
33891|59796|-1
31133|59796|-1
35598|59796|-1
199524|59796|-1
38193|59796|-1
174|262355|-1
3356|262355|-1
6762|262355|-1
22356|262355|-1
3356|8473|-1
1299|8473|-1
3356|55410|-1
3491|55410|-1
9498|55410|-1
4755|55410|-1
1273|55410|-1
6939|138840|-1
24482|138840|-1
9304|138840|-1
7473|138840|-1
3356|7303|-1
3257|7303|-1
6762|7303|-1
262589|7303|-1
1299|8641|-1
3491|8641|-1
9002|8641|-1
20764|8641|-1
20485|8641|-1
31133|8641|-1
12389|8641|-1
8220|24889|-1
13030|24889|-1
174|852|-1
3356|852|-1
1299|852|-1
3257|852|-1
2914|852|-1
3356|15802|-1
2914|15802|-1
6762|15802|-1
5511|15802|-1
9498|15802|-1
1299|8674|-1
2914|8674|-1
2603|8674|-1
2497|8674|-1
1257|8674|-1
4755|45820|-1
9583|45820|-1
3356|59605|-1
1299|59605|-1
3257|59605|-1
6453|59605|-1
6762|59605|-1
8966|59605|-1
3356|4229|-1
1299|4229|-1
1239|4229|-1
2914|4229|-1
3491|4229|-1
6762|4229|-1
6461|26415|-1
2914|26415|-1
3491|26415|-1
4766|26415|-1
174|45147|-1
