14907,268101
29504,15557
7018,52257
37721,47527
47251,12464
29504,21837
4608,45609
49102,7565
37721,49666
17639,7979
50300,39855
34854,26585
205148,21570
204092,39587
44393,22561
58057,212144
57381,25184
49432,210890
50300,8972
328474,32133
49673,135763
328474,133001
17639,9946
24482,9808
4608,49048
44393,57675
59919,43180
49102,9353
44393,13999
37721,197695
202365,7029
204092,132116
37989,42337
206499,13335
3333,266288
852,55933
29504,204167
132825,55960
57821,139518
57381,56047
61292,52362
7018,59538
57381,210269
44393,18566
20205,200845
24482,9808
44103,22192
58057,44080
206499,30383
58057,9394
58057,27026
38001,196953
58057,395471
15562,17072
34854,14434
206499,56042
38001,23884
44103,400511
3333,15260
55720,34442
38001,56761
24482,46562
202365,50133
34927,30781
47251,15008
207564,9394
328474,197695
34927,21497
59919,30175
34549,30648
204092,20057
38001,44512
49102,24560
57381,17621
132825,39816
20514,137206
132825,17665
20514,262426
7018,7018
44393,38235
20205,43259
3549,47524
61218,3713
3549,8376
37721,38444
47251,56047
202365,29355
49673,9009
50304,9498
34927,22
49673,26658
58057,132774
20205,17212
328474,58594
49673,64058
14907,20115
61218,23724
34927,27435
1403,50624
58057,24757
47251,8151
20514,131090
57821,55729
61292,132566
44393,62989
204092,262184
